,lat,lng,streetname
70,37.799089313941,-122.41251528703704,GREEN ST
71,37.799131299414675,-122.41216627685185,GREEN ST
72,37.79917405385194,-122.41181726666667,GREEN ST
73,37.799216808289216,-122.41146825648148,GREEN ST
74,37.79926194914526,-122.4111192462963,GREEN ST
75,37.79930724399751,-122.41077023611112,GREEN ST
76,37.79935088683186,-122.41042122592593,GREEN ST
77,37.79939391683811,-122.41007221574074,GREEN ST
78,37.79943694684437,-122.40972320555557,GREEN ST
79,37.79947997685061,-122.40937419537038,GREEN ST
80,37.799523006856866,-122.40902518518519,GREEN ST
81,37.79956603686312,-122.40867617500001,GREEN ST
82,37.79960906686937,-122.40832716481482,GREEN ST
83,37.79965104458544,-122.40797815462963,GREEN ST
84,37.79969243974833,-122.40762914444444,GREEN ST
85,37.799732930451064,-122.40728013425927,GREEN ST
86,37.79977204751978,-122.40693112407408,GREEN ST
87,37.79981188239199,-122.40658211388889,GREEN ST
88,37.79985543881783,-122.40623310370371,GREEN ST
89,37.799901900627916,-122.40588409351852,GREEN ST
90,37.7999499604838,-122.40553508333333,GREEN ST
91,37.79999606609589,-122.40518607314816,GREEN ST
92,37.800042007871596,-122.40483706296297,GREEN ST
93,37.800088223126416,-122.40448805277778,GREEN ST
94,37.80013336949658,-122.4041390425926,GREEN ST
95,37.80017679989882,-122.40379003240741,GREEN ST
96,37.80022023030107,-122.40344102222222,GREEN ST
97,37.800263660703315,-122.40309201203705,GREEN ST
98,37.80030709110556,-122.40274300185186,GREEN ST
99,37.800353885643005,-122.40239399166667,GREEN ST
100,37.800402295624686,-122.40204498148148,GREEN ST
101,37.8004404540716,-122.4016959712963,GREEN ST
102,37.80048126575583,-122.40134696111112,GREEN ST
103,37.80052853495606,-122.40099795092593,GREEN ST
104,37.800575804156296,-122.40064894074075,GREEN ST
105,37.800623073356526,-122.40029993055556,GREEN ST
106,37.80069931689057,-122.39995092037037,GREEN ST
107,37.800778258445284,-122.3996019101852,GREEN ST
108,37.8008572,-122.39925290000001,GREEN ST
0,37.7876655,-122.4034605,KEARNY ST
1,37.78803380588236,-122.40352905143865,KEARNY ST
2,37.78840211176471,-122.40361086395342,KEARNY ST
3,37.788770417647065,-122.40368211149915,KEARNY ST
4,37.78913872352941,-122.40375860016293,KEARNY ST
5,37.789507029411766,-122.4038351964686,KEARNY ST
6,37.78987533529412,-122.40389927156687,KEARNY ST
7,37.790243641176474,-122.40397511873148,KEARNY ST
8,37.79061194705883,-122.40404500530131,KEARNY ST
9,37.79098025294118,-122.40411669242125,KEARNY ST
10,37.79134855882353,-122.40418998340147,KEARNY ST
11,37.79171686470588,-122.40426293856802,KEARNY ST
12,37.79208517058824,-122.40432953124777,KEARNY ST
13,37.79245347647059,-122.4043961239275,KEARNY ST
14,37.792821782352945,-122.4044689088749,KEARNY ST
15,37.7931900882353,-122.40455260013296,KEARNY ST
16,37.793558394117646,-122.404636291391,KEARNY ST
17,37.7939267,-122.40470584913731,KEARNY ST
18,37.794295005882354,-122.40477812413765,KEARNY ST
19,37.79466331176471,-122.40485236,KEARNY ST
20,37.79503161764706,-122.40492792881452,KEARNY ST
21,37.795399923529416,-122.40500362707766,KEARNY ST
22,37.79576822941177,-122.405073749372,KEARNY ST
23,37.79613653529412,-122.40514387166633,KEARNY ST
24,37.79650484117647,-122.40522309060903,KEARNY ST
25,37.796873147058825,-122.4053053412513,KEARNY ST
26,37.79724145294118,-122.40537879153796,KEARNY ST
27,37.79760975882353,-122.40544932434373,KEARNY ST
28,37.79797806470589,-122.40552556651156,KEARNY ST
29,37.798346370588234,-122.40555589466393,KEARNY ST
30,37.79871467647059,-122.40561523921161,KEARNY ST
31,37.79908298235294,-122.40569327881347,KEARNY ST
32,37.799451288235296,-122.40576488936097,KEARNY ST
33,37.79981959411765,-122.40583649990846,KEARNY ST
34,37.800187900000005,-122.4059113356173,KEARNY ST
35,37.80055620588236,-122.40598715987853,KEARNY ST
36,37.800924511764705,-122.40606245267625,KEARNY ST
37,37.80129281764706,-122.40613541571716,KEARNY ST
38,37.80166112352941,-122.40620837875805,KEARNY ST
39,37.80202942941177,-122.40628134179896,KEARNY ST
40,37.80239773529412,-122.40635430483985,KEARNY ST
41,37.802766041176476,-122.40642726788076,KEARNY ST
42,37.80313434705882,-122.40650023092165,KEARNY ST
43,37.80350265294118,-122.40657319396256,KEARNY ST
44,37.80387095882353,-122.40665399438359,KEARNY ST
45,37.804239264705885,-122.40673239922519,KEARNY ST
46,37.80460757058824,-122.40680881317324,KEARNY ST
47,37.80497587647059,-122.4068852271213,KEARNY ST
48,37.80534418235294,-122.40696164106936,KEARNY ST
49,37.805712488235294,-122.40703535856338,KEARNY ST
50,37.80608079411765,-122.4071066792817,KEARNY ST
51,37.8064491,-122.407178,KEARNY ST
0,37.7717378,-122.4169271,HOWARD ST
1,37.77211442160794,-122.41660054305555,HOWARD ST
2,37.772482498892934,-122.41627398611111,HOWARD ST
3,37.77278033197805,-122.41594742916666,HOWARD ST
4,37.77307816506316,-122.41562087222222,HOWARD ST
5,37.77333888430657,-122.41529431527778,HOWARD ST
6,37.773596316058395,-122.41496775833333,HOWARD ST
7,37.77385374781022,-122.41464120138889,HOWARD ST
8,37.77411201263819,-122.41431464444445,HOWARD ST
9,37.77437311794022,-122.4139880875,HOWARD ST
10,37.77462859984603,-122.41366153055554,HOWARD ST
11,37.77488515742473,-122.4133349736111,HOWARD ST
12,37.77514234588703,-122.41300841666666,HOWARD ST
13,37.77539911926439,-122.41268185972221,HOWARD ST
14,37.77565589264175,-122.41235530277777,HOWARD ST
15,37.77591266601911,-122.41202874583333,HOWARD ST
16,37.77616943939647,-122.41170218888888,HOWARD ST
17,37.77642667953158,-122.41137563194444,HOWARD ST
18,37.7766840738573,-122.411049075,HOWARD ST
19,37.77694060919523,-122.41072251805555,HOWARD ST
20,37.77719697706401,-122.4103959611111,HOWARD ST
21,37.77745306140484,-122.41006940416666,HOWARD ST
22,37.77771313832016,-122.40974284722222,HOWARD ST
23,37.77797592075664,-122.40941629027778,HOWARD ST
24,37.77823091576824,-122.40908973333333,HOWARD ST
25,37.77848562026442,-122.40876317638889,HOWARD ST
26,37.77874079528178,-122.40843661944444,HOWARD ST
27,37.77899586549398,-122.40811006249999,HOWARD ST
28,37.77925082408669,-122.40778350555554,HOWARD ST
29,37.77951255332059,-122.4074569486111,HOWARD ST
30,37.779776540889785,-122.40713039166666,HOWARD ST
31,37.78003907339198,-122.40680383472221,HOWARD ST
32,37.78030160589418,-122.40647727777777,HOWARD ST
33,37.78056413839637,-122.40615072083332,HOWARD ST
34,37.78082667089857,-122.40582416388888,HOWARD ST
35,37.781086172037554,-122.40549760694444,HOWARD ST
36,37.78134491312252,-122.40517104999999,HOWARD ST
37,37.781603352327586,-122.40484449305555,HOWARD ST
38,37.781861205351206,-122.4045179361111,HOWARD ST
39,37.782119058374825,-122.40419137916666,HOWARD ST
40,37.782376911398444,-122.40386482222222,HOWARD ST
41,37.78263476442206,-122.40353826527777,HOWARD ST
42,37.78289261744568,-122.40321170833333,HOWARD ST
43,37.7831504704693,-122.40288515138889,HOWARD ST
44,37.78340761080299,-122.40255859444444,HOWARD ST
45,37.78366415047137,-122.40223203749999,HOWARD ST
46,37.78392069013973,-122.40190548055554,HOWARD ST
47,37.784177229808094,-122.4015789236111,HOWARD ST
48,37.784433769476465,-122.40125236666665,HOWARD ST
49,37.78469030914483,-122.40092580972221,HOWARD ST
50,37.7849468488132,-122.40059925277777,HOWARD ST
51,37.78520350225666,-122.40027269583332,HOWARD ST
52,37.78546020151859,-122.39994613888888,HOWARD ST
53,37.78571690078053,-122.39961958194444,HOWARD ST
54,37.78597353604303,-122.39929302499999,HOWARD ST
55,37.78623042766919,-122.39896646805555,HOWARD ST
56,37.786493654009774,-122.3986399111111,HOWARD ST
57,37.78675688035036,-122.39831335416666,HOWARD ST
58,37.78701344231139,-122.39798679722222,HOWARD ST
59,37.78727070638927,-122.39766024027777,HOWARD ST
60,37.78752820099889,-122.39733368333333,HOWARD ST
61,37.78778569560851,-122.39700712638889,HOWARD ST
62,37.78804319021813,-122.39668056944444,HOWARD ST
63,37.78830068482777,-122.39635401249998,HOWARD ST
64,37.78855819684385,-122.39602745555554,HOWARD ST
65,37.78881749915028,-122.3957008986111,HOWARD ST
66,37.789076801456694,-122.39537434166665,HOWARD ST
67,37.789334419335205,-122.39504778472221,HOWARD ST
68,37.78958922823489,-122.39472122777777,HOWARD ST
69,37.78984403713458,-122.39439467083332,HOWARD ST
70,37.79010359821092,-122.39406811388888,HOWARD ST
71,37.79036554910546,-122.39374155694443,HOWARD ST
72,37.7906275,-122.39341499999999,HOWARD ST
0,37.769386700000005,-122.45187479999998,HAIGHT ST
1,37.76944487925289,-122.45141692459015,HAIGHT ST
2,37.76950305850577,-122.45095904918031,HAIGHT ST
3,37.76956123775865,-122.45050117377048,HAIGHT ST
4,37.769618451640206,-122.45004329836064,HAIGHT ST
5,37.76967460504197,-122.4495854229508,HAIGHT ST
6,37.76973435579554,-122.44912754754097,HAIGHT ST
7,37.769794106549114,-122.44866967213113,HAIGHT ST
8,37.769851558312105,-122.4482117967213,HAIGHT ST
9,37.769908408427085,-122.44775392131146,HAIGHT ST
10,37.769965258542065,-122.44729604590162,HAIGHT ST
11,37.77002239571342,-122.44683817049179,HAIGHT ST
12,37.77008058251824,-122.44638029508195,HAIGHT ST
13,37.77013876932307,-122.44592241967212,HAIGHT ST
14,37.77019695612789,-122.44546454426228,HAIGHT ST
15,37.77025583878199,-122.44500666885244,HAIGHT ST
16,37.77031506263099,-122.44454879344262,HAIGHT ST
17,37.77037428647999,-122.44409091803278,HAIGHT ST
18,37.77043349699232,-122.44363304262295,HAIGHT ST
19,37.770492068250725,-122.44317516721311,HAIGHT ST
20,37.77055063950913,-122.44271729180328,HAIGHT ST
21,37.77060921076753,-122.44225941639344,HAIGHT ST
22,37.77066653956909,-122.4418015409836,HAIGHT ST
23,37.77072208897786,-122.44134366557377,HAIGHT ST
24,37.77077763838663,-122.44088579016393,HAIGHT ST
25,37.77083318779541,-122.4404279147541,HAIGHT ST
26,37.77089266184459,-122.43997003934426,HAIGHT ST
27,37.77095282650225,-122.43951216393442,HAIGHT ST
28,37.771012991159914,-122.43905428852459,HAIGHT ST
29,37.7710737456847,-122.43859641311475,HAIGHT ST
30,37.77113649028016,-122.43813853770492,HAIGHT ST
31,37.771199234875624,-122.43768066229508,HAIGHT ST
32,37.771261979471085,-122.43722278688524,HAIGHT ST
33,37.771318684208296,-122.43676491147541,HAIGHT ST
34,37.77137382267104,-122.43630703606557,HAIGHT ST
35,37.77142896113378,-122.43584916065574,HAIGHT ST
36,37.77148409959652,-122.4353912852459,HAIGHT ST
37,37.77154287663487,-122.43493340983606,HAIGHT ST
38,37.771601855697135,-122.43447553442623,HAIGHT ST
39,37.771660834759395,-122.43401765901639,HAIGHT ST
40,37.77171955628672,-122.43355978360655,HAIGHT ST
41,37.77177775295952,-122.43310190819672,HAIGHT ST
42,37.77183594963233,-122.43264403278688,HAIGHT ST
43,37.77189414630514,-122.43218615737705,HAIGHT ST
44,37.77195719170254,-122.43172828196721,HAIGHT ST
45,37.77202179529087,-122.43127040655737,HAIGHT ST
46,37.772086398879196,-122.43081253114755,HAIGHT ST
47,37.77214789055014,-122.43035465573772,HAIGHT ST
48,37.77220168691465,-122.42989678032788,HAIGHT ST
49,37.77225548327916,-122.42943890491804,HAIGHT ST
50,37.77230927964368,-122.42898102950821,HAIGHT ST
51,37.772364995384244,-122.42852315409837,HAIGHT ST
52,37.77242170232013,-122.42806527868854,HAIGHT ST
53,37.77247840925601,-122.4276074032787,HAIGHT ST
54,37.772535091918115,-122.42714952786886,HAIGHT ST
55,37.772591080506494,-122.42669165245903,HAIGHT ST
56,37.772647069094866,-122.42623377704919,HAIGHT ST
57,37.772703057683245,-122.42577590163935,HAIGHT ST
58,37.772761679274275,-122.42531802622952,HAIGHT ST
59,37.77282301951619,-122.42486015081968,HAIGHT ST
60,37.772884359758095,-122.42440227540985,HAIGHT ST
61,37.77294570000001,-122.42394440000001,HAIGHT ST
0,37.7802758,-122.418621,POLK ST
1,37.78064261551724,-122.41869871213096,POLK ST
2,37.781009431034484,-122.41877378956292,POLK ST
3,37.78137624655172,-122.41884843733833,POLK ST
4,37.78174306206896,-122.41892570029216,POLK ST
5,37.78210987758621,-122.41899252042093,POLK ST
6,37.78247669310345,-122.41907662370748,POLK ST
7,37.78284350862069,-122.41916416237662,POLK ST
8,37.783210324137926,-122.41924213691773,POLK ST
9,37.78357713965517,-122.41929855296638,POLK ST
10,37.78394395517241,-122.4193570421803,POLK ST
11,37.78431077068965,-122.41942865472038,POLK ST
12,37.7846775862069,-122.41950340745743,POLK ST
13,37.785044401724136,-122.41957552640935,POLK ST
14,37.785411217241375,-122.41965004173346,POLK ST
15,37.78577803275862,-122.41972242948576,POLK ST
16,37.78614484827586,-122.41979735893918,POLK ST
17,37.7865116637931,-122.41987569421062,POLK ST
18,37.786878479310346,-122.41995627609568,POLK ST
19,37.787245294827585,-122.42002780711297,POLK ST
20,37.787612110344824,-122.42010278381993,POLK ST
21,37.78797892586207,-122.42017815265623,POLK ST
22,37.78834574137931,-122.42025203749479,POLK ST
23,37.78871255689655,-122.4203229287327,POLK ST
24,37.78907937241379,-122.42039640740228,POLK ST
25,37.789446187931034,-122.42047053173715,POLK ST
26,37.78981300344827,-122.4205443043756,POLK ST
27,37.79017981896551,-122.42061731850022,POLK ST
28,37.79054663448276,-122.42069033262484,POLK ST
29,37.79091345,-122.42077423963276,POLK ST
30,37.79128026551724,-122.42085978921973,POLK ST
31,37.79164708103448,-122.42094033961153,POLK ST
32,37.79201389655172,-122.42101074411514,POLK ST
33,37.79238071206896,-122.42108114861874,POLK ST
34,37.79274752758621,-122.42115690974822,POLK ST
35,37.79311434310345,-122.42123283163819,POLK ST
36,37.793481158620686,-122.42130494752546,POLK ST
37,37.793847974137925,-122.42137446993945,POLK ST
38,37.79421478965517,-122.4214454711943,POLK ST
39,37.79458160517241,-122.42152126559279,POLK ST
40,37.79494842068965,-122.42159705999127,POLK ST
41,37.795315236206896,-122.42166712879852,POLK ST
42,37.795682051724135,-122.42173562402623,POLK ST
43,37.796048867241375,-122.42180587689752,POLK ST
44,37.79641568275862,-122.42188438857032,POLK ST
45,37.79678249827586,-122.42196290024312,POLK ST
46,37.7971493137931,-122.42204126832891,POLK ST
47,37.797516129310345,-122.4221190377309,POLK ST
48,37.797882944827585,-122.42219542851835,POLK ST
49,37.798249760344824,-122.42226746740668,POLK ST
50,37.79861657586207,-122.42233950629502,POLK ST
51,37.79898339137931,-122.42241081845759,POLK ST
52,37.79935020689655,-122.42248164394243,POLK ST
53,37.79971702241379,-122.422552413721,POLK ST
54,37.800083837931034,-122.42262219251509,POLK ST
55,37.80045065344827,-122.42269197130919,POLK ST
56,37.80081746896551,-122.42276259476922,POLK ST
57,37.80118428448276,-122.42283394738462,POLK ST
58,37.8015511,-122.42290530000001,POLK ST
1,37.777675287878786,-122.41970044101802,VAN NESS AVE
2,37.77803807575758,-122.41977514945685,VAN NESS AVE
3,37.778400863636364,-122.41985056892173,VAN NESS AVE
4,37.77876365151515,-122.4199217891049,VAN NESS AVE
5,37.77912643939394,-122.41999300928809,VAN NESS AVE
6,37.77948922727273,-122.42006422947127,VAN NESS AVE
7,37.77985201515152,-122.42013544965444,VAN NESS AVE
8,37.780214803030304,-122.42020796845283,VAN NESS AVE
9,37.78057759090909,-122.42028287783478,VAN NESS AVE
10,37.78094037878788,-122.42048284507182,VAN NESS AVE
11,37.78130316666667,-122.42049847217348,VAN NESS AVE
12,37.78166595454545,-122.42055961851904,VAN NESS AVE
13,37.782028742424245,-122.42073829922515,VAN NESS AVE
14,37.78239153030303,-122.42080364746161,VAN NESS AVE
15,37.782754318181816,-122.42077849779615,VAN NESS AVE
16,37.78311710606061,-122.4207977622263,VAN NESS AVE
17,37.78347989393939,-122.42086777762479,VAN NESS AVE
18,37.783842681818186,-122.42093731481228,VAN NESS AVE
19,37.78420546969697,-122.42101606630649,VAN NESS AVE
20,37.784568257575756,-122.42117705967728,VAN NESS AVE
21,37.78493104545455,-122.4213183003131,VAN NESS AVE
22,37.785293833333334,-122.42123644102202,VAN NESS AVE
23,37.78565662121212,-122.42144470179962,VAN NESS AVE
24,37.78601940909091,-122.42142961214005,VAN NESS AVE
25,37.7863821969697,-122.42144886339449,VAN NESS AVE
26,37.78674498484848,-122.42152135798271,VAN NESS AVE
27,37.787107772727275,-122.42163676281669,VAN NESS AVE
28,37.78747056060606,-122.42170490029568,VAN NESS AVE
29,37.78783334848485,-122.42174097309021,VAN NESS AVE
30,37.78819613636364,-122.42181531215226,VAN NESS AVE
31,37.78855892424242,-122.42189225942198,VAN NESS AVE
32,37.788921712121216,-122.42196688634696,VAN NESS AVE
33,37.7892845,-122.4220480538957,VAN NESS AVE
34,37.789647287878786,-122.4221262411841,VAN NESS AVE
35,37.79001007575758,-122.42220141586726,VAN NESS AVE
36,37.790372863636364,-122.42227659055041,VAN NESS AVE
37,37.79073565151515,-122.42235199546231,VAN NESS AVE
38,37.79109843939394,-122.42242741164851,VAN NESS AVE
39,37.79146122727273,-122.42252156434199,VAN NESS AVE
40,37.79182401515152,-122.422647395979,VAN NESS AVE
41,37.792186803030305,-122.42276717953374,VAN NESS AVE
42,37.79254959090909,-122.422791911421,VAN NESS AVE
43,37.79291237878788,-122.42281664330825,VAN NESS AVE
44,37.79327516666667,-122.42287003758526,VAN NESS AVE
45,37.79363795454545,-122.4229451328931,VAN NESS AVE
46,37.794000742424245,-122.4230195253628,VAN NESS AVE
47,37.79436353030303,-122.42309015846645,VAN NESS AVE
48,37.794726318181816,-122.4231607915701,VAN NESS AVE
49,37.79508910606061,-122.42322716944078,VAN NESS AVE
50,37.79545189393939,-122.42329210198169,VAN NESS AVE
51,37.795814681818186,-122.42336000003496,VAN NESS AVE
52,37.79617746969697,-122.42344374715671,VAN NESS AVE
53,37.79654025757576,-122.42352749427846,VAN NESS AVE
54,37.79690304545455,-122.42360512457289,VAN NESS AVE
55,37.797265833333334,-122.42367829671784,VAN NESS AVE
56,37.79762862121212,-122.42375146886279,VAN NESS AVE
57,37.79799140909091,-122.423822588743,VAN NESS AVE
58,37.7983541969697,-122.42389365594693,VAN NESS AVE
59,37.79871698484848,-122.42396623059116,VAN NESS AVE
60,37.799079772727275,-122.42404084241453,VAN NESS AVE
61,37.79944256060606,-122.42411545423789,VAN NESS AVE
62,37.79980534848485,-122.4241870158193,VAN NESS AVE
63,37.80016813636364,-122.42425801898042,VAN NESS AVE
64,37.80053092424242,-122.42434453779745,VAN NESS AVE
65,37.800893712121216,-122.42447001889873,VAN NESS AVE
66,37.8012565,-122.42459550000001,VAN NESS AVE
0,37.7642557,-122.43291909999999,16TH ST
1,37.76427992705665,-122.43248054302325,16TH ST
2,37.764304154113304,-122.4320419860465,16TH ST
3,37.76432838116995,-122.43160342906977,16TH ST
4,37.7643526082266,-122.43116487209302,16TH ST
5,37.76438460675314,-122.43072631511627,16TH ST
6,37.764431422105275,-122.43028775813953,16TH ST
7,37.764464353492414,-122.42984920116278,16TH ST
8,37.76449008567471,-122.42941064418604,16TH ST
9,37.76450128728257,-122.4289720872093,16TH ST
10,37.7645171575195,-122.42853353023256,16TH ST
11,37.764542725246294,-122.42809497325581,16TH ST
12,37.76456829297308,-122.42765641627906,16TH ST
13,37.764595547717555,-122.42721785930232,16TH ST
14,37.76462310675614,-122.42677930232557,16TH ST
15,37.76465106508591,-122.42634074534884,16TH ST
16,37.76467968570072,-122.42590218837209,16TH ST
17,37.76470830631553,-122.42546363139535,16TH ST
18,37.76473692693035,-122.4250250744186,16TH ST
19,37.764763907690934,-122.42458651744185,16TH ST
20,37.76478220765262,-122.4241479604651,16TH ST
21,37.764808241242136,-122.42370940348837,16TH ST
22,37.76483501189809,-122.42327084651163,16TH ST
23,37.764862688852084,-122.42283228953488,16TH ST
24,37.76489073094125,-122.42239373255813,16TH ST
25,37.76491877303041,-122.42195517558139,16TH ST
26,37.76494549562879,-122.42151661860466,16TH ST
27,37.76497198291771,-122.42107806162791,16TH ST
28,37.76499694050092,-122.42063950465116,16TH ST
29,37.765021836842955,-122.42020094767442,16TH ST
30,37.76504995511336,-122.41976239069767,16TH ST
31,37.77381435207182,-122.41932383372092,16TH ST
32,37.76847917419699,-122.41888527674419,16TH ST
33,37.765137053684214,-122.41844671976745,16TH ST
34,37.765164913998156,-122.4180081627907,16TH ST
35,37.7651927743121,-122.41756960581395,16TH ST
36,37.76522096323273,-122.4171310488372,16TH ST
37,37.76524918778863,-122.41669249186046,16TH ST
38,37.76527642196875,-122.41625393488373,16TH ST
39,37.76530213104138,-122.41581537790698,16TH ST
40,37.76532784011402,-122.41537682093023,16TH ST
41,37.76535465742117,-122.41493826395349,16TH ST
42,37.76538155616601,-122.41449970697674,16TH ST
43,37.765408454910855,-122.41406115000001,16TH ST
44,37.7654353536557,-122.41362259302326,16TH ST
45,37.76546225240054,-122.41318403604652,16TH ST
46,37.765487171364825,-122.41274547906977,16TH ST
47,37.765512753528185,-122.41230692209302,16TH ST
48,37.765540301539964,-122.41186836511628,16TH ST
49,37.76556744761344,-122.41142980813954,16TH ST
50,37.76559204257863,-122.4109912511628,16TH ST
51,37.76561663754382,-122.41055269418605,16TH ST
52,37.76564214565056,-122.4101141372093,16TH ST
53,37.76566770730793,-122.40967558023256,16TH ST
54,37.765693268965286,-122.40923702325581,16TH ST
55,37.765718830622646,-122.40879846627908,16TH ST
56,37.76574439228001,-122.40835990930233,16TH ST
57,37.76576995393737,-122.40792135232559,16TH ST
58,37.76579527920539,-122.40748279534884,16TH ST
59,37.7658195594754,-122.4070442383721,16TH ST
60,37.76584383974542,-122.40660568139535,16TH ST
61,37.76586835345847,-122.40616712441862,16TH ST
62,37.76589290210235,-122.40572856744187,16TH ST
63,37.76592436793993,-122.40529001046512,16TH ST
64,37.7659592387736,-122.40485145348838,16TH ST
65,37.76598778941007,-122.40441289651163,16TH ST
66,37.76601088070492,-122.4039743395349,16TH ST
67,37.766033507153374,-122.40353578255815,16TH ST
68,37.76605496516982,-122.4030972255814,16TH ST
69,37.766077237107055,-122.40265866860466,16TH ST
70,37.7661042872093,-122.40222011162791,16TH ST
71,37.76613133731154,-122.40178155465117,16TH ST
72,37.76615744846838,-122.40134299767443,16TH ST
73,37.766183439741624,-122.40090444069769,16TH ST
74,37.76621109858978,-122.40046588372094,16TH ST
75,37.76623946726194,-122.4000273267442,16TH ST
76,37.766267918960175,-122.39958876976745,16TH ST
77,37.76629644020693,-122.3991502127907,16TH ST
78,37.76632596498587,-122.39871165581397,16TH ST
79,37.76635592996542,-122.39827309883722,16TH ST
80,37.766384428907756,-122.39783454186048,16TH ST
81,37.76642264075647,-122.39739598488373,16TH ST
82,37.76646085260517,-122.39695742790698,16TH ST
83,37.76649906445388,-122.39651887093024,16TH ST
84,37.76653727630259,-122.3960803139535,16TH ST
85,37.7665754881513,-122.39564175697676,16TH ST
86,37.76661370000001,-122.39520320000001,16TH ST
0,37.7618213,-122.4462872,17TH ST
1,37.76184933945155,-122.44582877129629,17TH ST
2,37.7618773789031,-122.4453703425926,17TH ST
3,37.76190288305347,-122.44491191388889,17TH ST
4,37.76192796274964,-122.44445348518519,17TH ST
5,37.76195387314815,-122.44399505648148,17TH ST
6,37.76198083954249,-122.44353662777777,17TH ST
7,37.76201055053682,-122.44307819907408,17TH ST
8,37.762039537914596,-122.44261977037037,17TH ST
9,37.76206708783633,-122.44216134166666,17TH ST
10,37.76209463775807,-122.44170291296297,17TH ST
11,37.7621221876798,-122.44124448425926,17TH ST
12,37.76214973760154,-122.44078605555556,17TH ST
13,37.76217728752327,-122.44032762685185,17TH ST
14,37.76220618575993,-122.43986919814814,17TH ST
15,37.7622347827037,-122.43941076944445,17TH ST
16,37.76226219189945,-122.43895234074074,17TH ST
17,37.762289601095205,-122.43849391203703,17TH ST
18,37.762314511025615,-122.43803548333334,17TH ST
19,37.76233840910751,-122.43757705462963,17TH ST
20,37.762388943232416,-122.43711862592593,17TH ST
21,37.76247285253062,-122.43666019722222,17TH ST
22,37.762556761828826,-122.43620176851852,17TH ST
23,37.76264067112703,-122.43574333981482,17TH ST
24,37.762724580425235,-122.43528491111111,17TH ST
25,37.76268841092395,-122.4348264824074,17TH ST
26,37.76260657300002,-122.43436805370371,17TH ST
27,37.76255062292147,-122.433909625,17TH ST
28,37.76258108905617,-122.4334511962963,17TH ST
29,37.762611555190865,-122.4329927675926,17TH ST
30,37.762644536403315,-122.43253433888889,17TH ST
31,37.76267742074612,-122.43207591018519,17TH ST
32,37.762699928850665,-122.43161748148148,17TH ST
33,37.76272374914202,-122.43115905277779,17TH ST
34,37.76274804420075,-122.43070062407408,17TH ST
35,37.762778364386385,-122.43024219537037,17TH ST
36,37.76280868457202,-122.42978376666667,17TH ST
37,37.762839004757666,-122.42932533796296,17TH ST
38,37.7628693249433,-122.42886690925926,17TH ST
39,37.76290035717365,-122.42840848055556,17TH ST
40,37.76293374179255,-122.42795005185185,17TH ST
41,37.76296712641146,-122.42749162314816,17TH ST
42,37.762994780608885,-122.42703319444445,17TH ST
43,37.76301636413107,-122.42657476574074,17TH ST
44,37.76303953717689,-122.42611633703704,17TH ST
45,37.76306819783865,-122.42565790833333,17TH ST
46,37.763096858500404,-122.42519947962963,17TH ST
47,37.763125519162166,-122.42474105092593,17TH ST
48,37.76315417982393,-122.42428262222222,17TH ST
49,37.76318167717362,-122.42382419351853,17TH ST
50,37.76320634031114,-122.42336576481482,17TH ST
51,37.76323018006017,-122.42290733611111,17TH ST
52,37.763255323769215,-122.42244890740741,17TH ST
53,37.763282212330445,-122.4219904787037,17TH ST
54,37.76330950705838,-122.42153205,17TH ST
55,37.76333724216873,-122.4210736212963,17TH ST
56,37.76336497727908,-122.42061519259259,17TH ST
57,37.76339120797322,-122.4201567638889,17TH ST
58,37.76341644642385,-122.41969833518519,17TH ST
59,37.763441620741524,-122.41923990648148,17TH ST
60,37.76346676661978,-122.41878147777778,17TH ST
61,37.7634938857655,-122.41832304907408,17TH ST
62,37.76352653554666,-122.41786462037038,17TH ST
63,37.76355918532783,-122.41740619166667,17TH ST
64,37.7635902413727,-122.41694776296296,17TH ST
65,37.76362118704528,-122.41648933425927,17TH ST
66,37.763648417052515,-122.41603090555556,17TH ST
67,37.763671713824586,-122.41557247685185,17TH ST
68,37.76369745208902,-122.41511404814815,17TH ST
69,37.76373529367261,-122.41465561944445,17TH ST
70,37.763773135256194,-122.41419719074075,17TH ST
71,37.763810976839785,-122.41373876203704,17TH ST
72,37.76397521864802,-122.41328033333333,17TH ST
73,37.76413176662363,-122.41282190462964,17TH ST
74,37.76419423104186,-122.41236347592593,17TH ST
75,37.76422519359498,-122.41190504722222,17TH ST
76,37.76425251684866,-122.41144661851853,17TH ST
77,37.76427970937412,-122.41098818981482,17TH ST
78,37.764306862860565,-122.41052976111112,17TH ST
79,37.76433544543829,-122.41007133240741,17TH ST
80,37.76436475279149,-122.4096129037037,17TH ST
81,37.76439406014468,-122.40915447500001,17TH ST
82,37.76442336749788,-122.4086960462963,17TH ST
83,37.76445218262575,-122.4082376175926,17TH ST
84,37.76448039502755,-122.4077791888889,17TH ST
85,37.76450783721527,-122.40732076018519,17TH ST
86,37.76453307598735,-122.40686233148149,17TH ST
87,37.76455859898989,-122.40640390277778,17TH ST
88,37.76458890832568,-122.40594547407407,17TH ST
89,37.76461921766146,-122.40548704537038,17TH ST
90,37.764647035378,-122.40502861666667,17TH ST
91,37.76467484630734,-122.40457018796297,17TH ST
92,37.764702876706515,-122.40411175925927,17TH ST
93,37.76473093318447,-122.40365333055556,17TH ST
